slice_file_name,fsID,start,end,salience,fold,classID,class
101415-3-0-8.wav,101415,4.0,8.0,1,1,3,dog_bark
101729-0-0-1.wav,101729,0.5,4.5,2,9,0,air_conditioner
101729-0-0-11.wav,101729,5.5,9.5,2,9,0,air_conditioner
101729-0-0-12.wav,101729,6.0,10.0,2,9,0,air_conditioner
101729-0-0-13.wav,101729,6.5,10.5,2,9,0,air_conditioner
101729-0-0-14.wav,101729,7.0,11.0,2,9,0,air_conditioner
101729-0-0-16.wav,101729,8.0,12.0,2,9,0,air_conditioner
101729-0-0-17.wav,101729,8.5,12.5,2,9,0,air_conditioner
101729-0-0-18.wav,101729,9.0,13.0,2,9,0,air_conditioner
101729-0-0-19.wav,101729,9.5,13.5,2,9,0,air_conditioner
101729-0-0-21.wav,101729,10.5,14.5,2,9,0,air_conditioner
101729-0-0-22.wav,101729,11.0,15.0,2,9,0,air_conditioner
101729-0-0-23.wav,101729,11.5,15.5,2,9,0,air_conditioner
101729-0-0-24.wav,101729,12.0,16.0,2,9,0,air_conditioner
101729-0-0-26.wav,101729,13.0,17.0,2,9,0,air_conditioner
101729-0-0-28.wav,101729,14.0,18.0,2,9,0,air_conditioner
101729-0-0-29.wav,101729,14.5,18.5,2,9,0,air_conditioner
101729-0-0-3.wav,101729,1.5,5.5,2,9,0,air_conditioner
101729-0-0-32.wav,101729,16.0,20.0,2,9,0,air_conditioner
101729-0-0-33.wav,101729,16.5,20.5,2,9,0,air_conditioner
101729-0-0-36.wav,101729,18.0,22.0,2,9,0,air_conditioner
101729-0-0-37.wav,101729,18.5,22.5,2,9,0,air_conditioner
101729-0-0-38.wav,101729,19.0,23.0,2,9,0,air_conditioner
101729-0-0-39.wav,101729,19.5,23.5,2,9,0,air_conditioner
101729-0-0-4.wav,101729,2.0,6.0,2,9,0,air_conditioner
101729-0-0-40.wav,101729,20.0,24.0,2,9,0,air_conditioner
101729-0-0-6.wav,101729,3.0,7.0,2,9,0,air_conditioner
101729-0-0-9.wav,101729,4.5,8.5,2,9,0,air_conditioner
101848-9-0-0.wav,101848,0.0,4.0,1,7,9,street_music
101848-9-0-1.wav,101848,0.5,4.5,1,7,9,street_music
101848-9-0-2.wav,101848,1.0,5.0,1,7,9,street_music
101848-9-0-3.wav,101848,1.5,5.5,1,7,9,street_music
101848-9-0-8.wav,101848,4.0,8.0,1,7,9,street_music
101848-9-0-9.wav,101848,4.5,8.5,1,7,9,street_music
102102-3-0-0.wav,102102,1.573952,4.673824,2,4,3,dog_bark
102103-3-0-0.wav,102103,1.97603,2.508892,2,10,3,dog_bark
102103-3-1-0.wav,102103,4.179637,4.568182,2,10,3,dog_bark
102104-3-0-0.wav,102104,2.429279,3.241121,2,2,3,dog_bark
102105-3-0-0.wav,102105,2.041889,6.041888999999999,2,3,3,dog_bark
102106-3-0-0.wav,102106,2.243852,3.884477,2,1,3,dog_bark
102305-6-0-0.wav,102305,0.0,2.61161,1,1,6,gun_shot
102547-3-0-2.wav,102547,1.0,5.0,1,5,3,dog_bark
102547-3-0-7.wav,102547,3.5,7.5,1,5,3,dog_bark
102547-3-0-8.wav,102547,4.0,8.0,1,5,3,dog_bark
102842-3-0-1.wav,102842,0.5,4.5,2,1,3,dog_bark
102842-3-1-0.wav,102842,113.061785,117.061785,2,1,3,dog_bark
102842-3-1-5.wav,102842,115.561785,119.561785,2,1,3,dog_bark
102842-3-1-6.wav,102842,116.061785,120.061785,2,1,3,dog_bark
102853-8-0-0.wav,102853,0.0,4.0,2,7,8,siren
102853-8-0-1.wav,102853,0.5,4.5,2,7,8,siren
102853-8-0-2.wav,102853,1.0,5.0,2,7,8,siren
102853-8-0-3.wav,102853,1.5,5.5,2,7,8,siren
102853-8-0-4.wav,102853,2.0,6.0,2,7,8,siren
102853-8-0-5.wav,102853,2.5,6.5,2,7,8,siren
102853-8-0-6.wav,102853,3.0,7.0,2,7,8,siren
102853-8-1-0.wav,102853,27.214044,31.214044,2,7,8,siren
102857-5-0-0.wav,102857,0.0,4.0,1,10,5,engine_idling
102857-5-0-1.wav,102857,0.5,4.5,1,10,5,engine_idling
102857-5-0-10.wav,102857,5.0,9.0,1,10,5,engine_idling
102857-5-0-11.wav,102857,5.5,9.5,1,10,5,engine_idling
102857-5-0-12.wav,102857,6.0,10.0,1,10,5,engine_idling
102857-5-0-13.wav,102857,6.5,10.5,1,10,5,engine_idling
102857-5-0-14.wav,102857,7.0,11.0,1,10,5,engine_idling
102857-5-0-15.wav,102857,7.5,11.5,1,10,5,engine_idling
102857-5-0-16.wav,102857,8.0,12.0,1,10,5,engine_idling
102857-5-0-17.wav,102857,8.5,12.5,1,10,5,engine_idling
102857-5-0-18.wav,102857,9.0,13.0,1,10,5,engine_idling
102857-5-0-19.wav,102857,9.5,13.5,1,10,5,engine_idling
102857-5-0-2.wav,102857,1.0,5.0,1,10,5,engine_idling
102857-5-0-20.wav,102857,10.0,14.0,1,10,5,engine_idling
102857-5-0-21.wav,102857,10.5,14.5,1,10,5,engine_idling
102857-5-0-22.wav,102857,11.0,15.0,1,10,5,engine_idling
102857-5-0-23.wav,102857,11.5,15.5,1,10,5,engine_idling
102857-5-0-24.wav,102857,12.0,16.0,1,10,5,engine_idling
102857-5-0-25.wav,102857,12.5,16.5,1,10,5,engine_idling
102857-5-0-26.wav,102857,13.0,17.0,1,10,5,engine_idling
102857-5-0-27.wav,102857,13.5,17.5,1,10,5,engine_idling
102857-5-0-28.wav,102857,14.0,18.0,1,10,5,engine_idling
102857-5-0-29.wav,102857,14.5,18.5,1,10,5,engine_idling
102857-5-0-3.wav,102857,1.5,5.5,1,10,5,engine_idling
102857-5-0-30.wav,102857,15.0,19.0,1,10,5,engine_idling
102857-5-0-4.wav,102857,2.0,6.0,1,10,5,engine_idling
102857-5-0-5.wav,102857,2.5,6.5,1,10,5,engine_idling
102857-5-0-6.wav,102857,3.0,7.0,1,10,5,engine_idling
102857-5-0-7.wav,102857,3.5,7.5,1,10,5,engine_idling
102857-5-0-8.wav,102857,4.0,8.0,1,10,5,engine_idling
102857-5-0-9.wav,102857,4.5,8.5,1,10,5,engine_idling
102858-5-0-0.wav,102858,0.0,4.0,1,2,5,engine_idling
102858-5-0-1.wav,102858,0.5,4.5,1,2,5,engine_idling
102871-8-0-0.wav,102871,0.0,4.0,1,2,8,siren
102871-8-0-1.wav,102871,0.5,4.5,1,2,8,siren
102871-8-0-10.wav,102871,5.0,9.0,1,2,8,siren
102871-8-0-11.wav,102871,5.5,9.5,1,2,8,siren
102871-8-0-12.wav,102871,6.0,10.0,1,2,8,siren
102871-8-0-13.wav,102871,6.5,10.5,1,2,8,siren
102871-8-0-14.wav,102871,7.0,11.0,1,2,8,siren
102871-8-0-15.wav,102871,7.5,11.5,1,2,8,siren
102871-8-0-2.wav,102871,1.0,5.0,1,2,8,siren
102871-8-0-3.wav,102871,1.5,5.5,1,2,8,siren
102871-8-0-4.wav,102871,2.0,6.0,1,2,8,siren
102871-8-0-5.wav,102871,2.5,6.5,1,2,8,siren
102871-8-0-6.wav,102871,3.0,7.0,1,2,8,siren
102871-8-0-7.wav,102871,3.5,7.5,1,2,8,siren
102871-8-0-8.wav,102871,4.0,8.0,1,2,8,siren
102871-8-0-9.wav,102871,4.5,8.5,1,2,8,siren
103074-7-0-0.wav,103074,3.341279,7.341279,1,1,7,jackhammer
103074-7-0-1.wav,103074,3.841279,7.841279,1,1,7,jackhammer
103074-7-0-2.wav,103074,4.341279,8.341279,1,1,7,jackhammer
103074-7-1-0.wav,103074,22.517317,26.517317,1,1,7,jackhammer
103074-7-1-1.wav,103074,23.017317,27.017317,1,1,7,jackhammer
103074-7-1-2.wav,103074,23.517317,27.517317,1,1,7,jackhammer
103074-7-1-3.wav,103074,24.017317,28.017317,1,1,7,jackhammer
103074-7-1-4.wav,103074,24.517317,28.517317,1,1,7,jackhammer
103074-7-1-5.wav,103074,25.017317,29.017317,1,1,7,jackhammer
103074-7-1-6.wav,103074,25.517317,29.517317,1,1,7,jackhammer
103074-7-2-0.wav,103074,42.347083,43.727176,1,1,7,jackhammer
103074-7-3-0.wav,103074,46.632637,50.632637,1,1,7,jackhammer
103074-7-3-1.wav,103074,47.132637,51.132637,1,1,7,jackhammer
103074-7-3-2.wav,103074,47.632637,51.632637,1,1,7,jackhammer
103074-7-3-3.wav,103074,48.132637,52.132637,1,1,7,jackhammer
103074-7-4-0.wav,103074,60.651482,64.651482,1,1,7,jackhammer
103074-7-4-1.wav,103074,61.151482,65.151482,1,1,7,jackhammer
103074-7-4-2.wav,103074,61.651482,65.651482,1,1,7,jackhammer
103074-7-4-3.wav,103074,62.151482,66.151482,1,1,7,jackhammer
103074-7-4-4.wav,103074,62.651482,66.651482,1,1,7,jackhammer
103074-7-4-5.wav,103074,63.151482,67.151482,1,1,7,jackhammer
103074-7-4-6.wav,103074,63.651482,67.651482,1,1,7,jackhammer
103076-3-0-0.wav,103076,0.0,2.527184,1,8,3,dog_bark
103076-3-1-0.wav,103076,6.788349,7.756796,1,8,3,dog_bark
103076-3-2-0.wav,103076,10.265534,10.717475,1,8,3,dog_bark
103199-4-0-0.wav,103199,0.0,4.0,1,3,4,drilling
103199-4-0-3.wav,103199,1.5,5.5,1,3,4,drilling
103199-4-0-4.wav,103199,2.0,6.0,1,3,4,drilling
103199-4-0-5.wav,103199,2.5,6.5,1,3,4,drilling
103199-4-0-6.wav,103199,3.0,7.0,1,3,4,drilling
103199-4-1-0.wav,103199,16.097136,17.617205,2,3,4,drilling
103199-4-2-0.wav,103199,17.617205,21.617205,1,3,4,drilling
103199-4-2-1.wav,103199,18.117205,22.117205,1,3,4,drilling
103199-4-2-10.wav,103199,22.617205,26.617205,1,3,4,drilling
103199-4-2-11.wav,103199,23.117205,27.117205,1,3,4,drilling
103199-4-2-2.wav,103199,18.617205,22.617205,1,3,4,drilling
103199-4-2-3.wav,103199,19.117205,23.117205,1,3,4,drilling
103199-4-2-4.wav,103199,19.617205,23.617205,1,3,4,drilling
103199-4-2-5.wav,103199,20.117205,24.117205,1,3,4,drilling
103199-4-2-6.wav,103199,20.617205,24.617205,1,3,4,drilling
103199-4-2-7.wav,103199,21.117205,25.117205,1,3,4,drilling
103199-4-2-8.wav,103199,21.617205,25.617205,1,3,4,drilling
103199-4-2-9.wav,103199,22.117205,26.117205,1,3,4,drilling
103199-4-4-0.wav,103199,46.186699,48.720146,1,3,4,drilling
103199-4-6-0.wav,103199,50.591,51.916188,1,3,4,drilling
103199-4-7-2.wav,103199,52.916188,56.916188,2,3,4,drilling
103249-5-0-0.wav,103249,0.0,4.0,1,9,5,engine_idling
103249-5-0-1.wav,103249,0.5,4.5,1,9,5,engine_idling
103249-5-0-10.wav,103249,5.0,9.0,1,9,5,engine_idling
103249-5-0-11.wav,103249,5.5,9.5,1,9,5,engine_idling
103249-5-0-12.wav,103249,6.0,10.0,1,9,5,engine_idling
103249-5-0-13.wav,103249,6.5,10.5,1,9,5,engine_idling
103249-5-0-14.wav,103249,7.0,11.0,1,9,5,engine_idling
103249-5-0-15.wav,103249,7.5,11.5,1,9,5,engine_idling
103249-5-0-16.wav,103249,8.0,12.0,1,9,5,engine_idling
103249-5-0-17.wav,103249,8.5,12.5,1,9,5,engine_idling
103249-5-0-18.wav,103249,9.0,13.0,1,9,5,engine_idling
103249-5-0-19.wav,103249,9.5,13.5,1,9,5,engine_idling
103249-5-0-2.wav,103249,1.0,5.0,1,9,5,engine_idling
103249-5-0-3.wav,103249,1.5,5.5,1,9,5,engine_idling
103249-5-0-4.wav,103249,2.0,6.0,1,9,5,engine_idling
103249-5-0-5.wav,103249,2.5,6.5,1,9,5,engine_idling
103249-5-0-6.wav,103249,3.0,7.0,1,9,5,engine_idling
103249-5-0-7.wav,103249,3.5,7.5,1,9,5,engine_idling
103249-5-0-8.wav,103249,4.0,8.0,1,9,5,engine_idling
103249-5-0-9.wav,103249,4.5,8.5,1,9,5,engine_idling
103258-5-0-0.wav,103258,0.0,4.0,1,1,5,engine_idling
103258-5-0-1.wav,103258,0.5,4.5,1,1,5,engine_idling
103258-5-0-10.wav,103258,5.0,9.0,1,1,5,engine_idling
103258-5-0-11.wav,103258,5.5,9.5,1,1,5,engine_idling
103258-5-0-12.wav,103258,6.0,10.0,1,1,5,engine_idling
103258-5-0-13.wav,103258,6.5,10.5,1,1,5,engine_idling
103258-5-0-14.wav,103258,7.0,11.0,1,1,5,engine_idling
103258-5-0-15.wav,103258,7.5,11.5,1,1,5,engine_idling
103258-5-0-16.wav,103258,8.0,12.0,1,1,5,engine_idling
103258-5-0-17.wav,103258,8.5,12.5,1,1,5,engine_idling
103258-5-0-18.wav,103258,9.0,13.0,1,1,5,engine_idling
103258-5-0-19.wav,103258,9.5,13.5,1,1,5,engine_idling
103258-5-0-2.wav,103258,1.0,5.0,1,1,5,engine_idling
103258-5-0-3.wav,103258,1.5,5.5,1,1,5,engine_idling
103258-5-0-4.wav,103258,2.0,6.0,1,1,5,engine_idling
103258-5-0-5.wav,103258,2.5,6.5,1,1,5,engine_idling
103258-5-0-6.wav,103258,3.0,7.0,1,1,5,engine_idling
103258-5-0-7.wav,103258,3.5,7.5,1,1,5,engine_idling
103258-5-0-8.wav,103258,4.0,8.0,1,1,5,engine_idling
103258-5-0-9.wav,103258,4.5,8.5,1,1,5,engine_idling
103357-4-0-0.wav,103357,0.305227,4.305227,1,3,4,drilling
103357-4-0-1.wav,103357,0.805227,4.805227,1,3,4,drilling
103438-5-0-0.wav,103438,0.0,4.0,2,10,5,engine_idling
103438-5-0-1.wav,103438,0.5,4.5,2,10,5,engine_idling
103438-5-0-2.wav,103438,1.0,5.0,2,10,5,engine_idling
104327-2-0-15.wav,104327,7.5,11.5,2,6,2,children_playing
104327-2-0-19.wav,104327,9.5,13.5,2,6,2,children_playing
104327-2-0-26.wav,104327,13.0,17.0,2,6,2,children_playing
104327-2-0-28.wav,104327,14.0,18.0,2,6,2,children_playing
104327-2-0-3.wav,104327,1.5,5.5,2,6,2,children_playing
104327-2-0-30.wav,104327,15.0,19.0,2,6,2,children_playing
104327-2-0-34.wav,104327,17.0,21.0,2,6,2,children_playing
104327-2-0-4.wav,104327,2.0,6.0,2,6,2,children_playing
104421-2-0-1.wav,104421,0.5,4.5,2,5,2,children_playing
104421-2-0-15.wav,104421,7.5,11.5,2,5,2,children_playing
104421-2-0-20.wav,104421,10.0,14.0,2,5,2,children_playing
104421-2-0-29.wav,104421,14.5,18.5,2,5,2,children_playing
104421-2-0-3.wav,104421,1.5,5.5,2,5,2,children_playing
104421-2-0-5.wav,104421,2.5,6.5,2,5,2,children_playing
104421-2-0-7.wav,104421,3.5,7.5,2,5,2,children_playing
104421-2-1-3.wav,104421,91.652072,95.652072,1,5,2,children_playing
104625-4-0-15.wav,104625,13.751408999999999,17.751409,1,7,4,drilling
104625-4-0-21.wav,104625,16.751409,20.751409,1,7,4,drilling
104625-4-0-27.wav,104625,19.751409,23.751409,1,7,4,drilling
104625-4-0-29.wav,104625,20.751409,24.751409,1,7,4,drilling
104625-4-0-3.wav,104625,7.751409,11.751408999999999,1,7,4,drilling
104625-4-0-35.wav,104625,23.751409,27.751409,1,7,4,drilling
104625-4-0-40.wav,104625,26.251409,30.251409,1,7,4,drilling
104625-4-0-41.wav,104625,26.751409,30.751409,1,7,4,drilling
104625-4-0-45.wav,104625,28.751409,32.751408999999995,1,7,4,drilling
104625-4-0-48.wav,104625,30.251409,34.251408999999995,1,7,4,drilling
104625-4-0-51.wav,104625,31.751409,35.751408999999995,1,7,4,drilling
104625-4-0-52.wav,104625,32.251409,36.251409,1,7,4,drilling
104625-4-0-53.wav,104625,32.751409,36.751409,1,7,4,drilling
104625-4-0-55.wav,104625,33.751409,37.751409,1,7,4,drilling
104625-4-0-57.wav,104625,34.751409,38.751409,1,7,4,drilling
104625-4-0-66.wav,104625,39.251409,43.251409,1,7,4,drilling
104625-4-1-20.wav,104625,156.589168,160.589168,1,7,4,drilling
104625-4-1-8.wav,104625,150.589168,154.589168,1,7,4,drilling
104817-4-0-0.wav,104817,0.0,4.0,1,2,4,drilling
104817-4-0-1.wav,104817,0.5,4.5,1,2,4,drilling
104817-4-0-10.wav,104817,5.0,9.0,1,2,4,drilling
104817-4-0-11.wav,104817,5.5,9.5,1,2,4,drilling
104817-4-0-2.wav,104817,1.0,5.0,1,2,4,drilling
104817-4-0-3.wav,104817,1.5,5.5,1,2,4,drilling
104817-4-0-4.wav,104817,2.0,6.0,1,2,4,drilling
104817-4-0-5.wav,104817,2.5,6.5,1,2,4,drilling
104817-4-0-6.wav,104817,3.0,7.0,1,2,4,drilling
104817-4-0-7.wav,104817,3.5,7.5,1,2,4,drilling
104817-4-0-8.wav,104817,4.0,8.0,1,2,4,drilling
104817-4-0-9.wav,104817,4.5,8.5,1,2,4,drilling
104998-7-0-5.wav,104998,18.872926,22.872926,1,5,7,jackhammer
104998-7-10-1.wav,104998,260.47552,264.47552,1,5,7,jackhammer
104998-7-10-10.wav,104998,264.97552,268.97552,1,5,7,jackhammer
104998-7-10-13.wav,104998,266.47552,270.47552,1,5,7,jackhammer
104998-7-10-15.wav,104998,267.47552,271.47552,1,5,7,jackhammer
104998-7-10-8.wav,104998,263.97552,267.97552,1,5,7,jackhammer
104998-7-10-9.wav,104998,264.47552,268.47552,1,5,7,jackhammer
104998-7-11-0.wav,104998,297.367744,301.367744,1,5,7,jackhammer
104998-7-11-2.wav,104998,298.367744,302.367744,1,5,7,jackhammer
104998-7-12-2.wav,104998,322.263366,326.263366,1,5,7,jackhammer
104998-7-14-1.wav,104998,352.960429,356.960429,1,5,7,jackhammer
104998-7-14-5.wav,104998,354.960429,358.960429,1,5,7,jackhammer
104998-7-14-6.wav,104998,355.460429,359.460429,1,5,7,jackhammer
104998-7-15-1.wav,104998,380.838655,384.838655,1,5,7,jackhammer
104998-7-15-3.wav,104998,381.838655,385.838655,1,5,7,jackhammer
104998-7-15-5.wav,104998,382.838655,386.838655,1,5,7,jackhammer
104998-7-15-9.wav,104998,384.838655,388.838655,1,5,7,jackhammer
104998-7-16-0.wav,104998,422.155994,426.155994,1,5,7,jackhammer
104998-7-16-10.wav,104998,427.155994,431.155994,1,5,7,jackhammer
104998-7-16-11.wav,104998,427.655994,431.655994,1,5,7,jackhammer
104998-7-16-5.wav,104998,424.655994,428.655994,1,5,7,jackhammer
104998-7-16-6.wav,104998,425.155994,429.155994,1,5,7,jackhammer
104998-7-16-7.wav,104998,425.655994,429.655994,1,5,7,jackhammer
104998-7-17-0.wav,104998,456.008125,460.008125,1,5,7,jackhammer
104998-7-17-1.wav,104998,456.508125,460.508125,1,5,7,jackhammer
104998-7-17-12.wav,104998,462.008125,466.008125,1,5,7,jackhammer
104998-7-17-14.wav,104998,463.008125,467.008125,1,5,7,jackhammer
104998-7-17-4.wav,104998,458.008125,462.008125,1,5,7,jackhammer
104998-7-17-7.wav,104998,459.508125,463.508125,1,5,7,jackhammer
104998-7-17-8.wav,104998,460.008125,464.008125,1,5,7,jackhammer
104998-7-18-12.wav,104998,501.391651,505.391651,1,5,7,jackhammer
104998-7-18-13.wav,104998,501.891651,505.891651,1,5,7,jackhammer
104998-7-18-3.wav,104998,496.891651,500.891651,1,5,7,jackhammer
104998-7-18-9.wav,104998,499.891651,503.891651,1,5,7,jackhammer
104998-7-19-0.wav,104998,530.128805,534.128805,1,5,7,jackhammer
104998-7-19-3.wav,104998,531.628805,535.628805,1,5,7,jackhammer
104998-7-19-6.wav,104998,533.128805,537.128805,1,5,7,jackhammer
104998-7-19-7.wav,104998,533.628805,537.628805,1,5,7,jackhammer
104998-7-19-8.wav,104998,534.128805,538.128805,1,5,7,jackhammer
104998-7-19-9.wav,104998,534.628805,538.628805,1,5,7,jackhammer
104998-7-2-4.wav,104998,62.402823,66.402823,1,5,7,jackhammer
104998-7-2-5.wav,104998,62.902823,66.902823,1,5,7,jackhammer
104998-7-2-6.wav,104998,63.402823,67.402823,1,5,7,jackhammer
104998-7-3-1.wav,104998,84.134678,88.134678,1,5,7,jackhammer
104998-7-7-0.wav,104998,141.824943,145.824943,1,5,7,jackhammer
104998-7-7-1.wav,104998,142.324943,146.324943,1,5,7,jackhammer
104998-7-7-4.wav,104998,143.824943,147.824943,1,5,7,jackhammer
104998-7-7-7.wav,104998,145.324943,149.324943,1,5,7,jackhammer
104998-7-7-9.wav,104998,146.324943,150.324943,1,5,7,jackhammer
104998-7-8-13.wav,104998,178.194471,182.194471,1,5,7,jackhammer
104998-7-8-14.wav,104998,178.694471,182.694471,1,5,7,jackhammer
104998-7-8-15.wav,104998,179.194471,183.194471,1,5,7,jackhammer
104998-7-8-17.wav,104998,180.194471,184.194471,1,5,7,jackhammer
104998-7-8-4.wav,104998,173.694471,177.694471,1,5,7,jackhammer
104998-7-8-6.wav,104998,174.694471,178.694471,1,5,7,jackhammer
104998-7-8-7.wav,104998,175.194471,179.194471,1,5,7,jackhammer
104998-7-9-0.wav,104998,221.698273,225.698273,1,5,7,jackhammer
104998-7-9-13.wav,104998,228.198273,232.198273,1,5,7,jackhammer
104998-7-9-9.wav,104998,226.198273,230.198273,1,5,7,jackhammer
105029-7-0-0.wav,105029,11.426527,15.426527,1,9,7,jackhammer
105029-7-0-1.wav,105029,11.926527,15.926527,1,9,7,jackhammer
105029-7-0-2.wav,105029,12.426527,16.426527,1,9,7,jackhammer
105029-7-0-3.wav,105029,12.926527,16.926527,1,9,7,jackhammer
105029-7-0-4.wav,105029,13.426527,17.426527,1,9,7,jackhammer
105029-7-0-5.wav,105029,13.926527,17.926527,1,9,7,jackhammer
105029-7-0-6.wav,105029,14.426527,18.426527,1,9,7,jackhammer
105029-7-1-0.wav,105029,37.757219,41.757219,1,9,7,jackhammer
105029-7-1-1.wav,105029,38.257219,42.257219,1,9,7,jackhammer
105029-7-1-10.wav,105029,42.757219,46.757219,1,9,7,jackhammer
105029-7-1-11.wav,105029,43.257219,47.257219,1,9,7,jackhammer
105029-7-1-12.wav,105029,43.757219,47.757219,1,9,7,jackhammer
105029-7-1-13.wav,105029,44.257219,48.257219,1,9,7,jackhammer
105029-7-1-2.wav,105029,38.757219,42.757219,1,9,7,jackhammer
105029-7-1-3.wav,105029,39.257219,43.257219,1,9,7,jackhammer
105029-7-1-4.wav,105029,39.757219,43.757219,1,9,7,jackhammer
105029-7-1-5.wav,105029,40.257219,44.257219,1,9,7,jackhammer
105029-7-1-6.wav,105029,40.757219,44.757219,1,9,7,jackhammer
105029-7-1-7.wav,105029,41.257219,45.257219,1,9,7,jackhammer
105029-7-1-8.wav,105029,41.757219,45.757219,1,9,7,jackhammer
105029-7-1-9.wav,105029,42.257219,46.257219,1,9,7,jackhammer
105029-7-2-0.wav,105029,73.527216,77.527216,1,9,7,jackhammer
105029-7-2-1.wav,105029,74.027216,78.027216,1,9,7,jackhammer
105029-7-2-10.wav,105029,78.527216,82.527216,1,9,7,jackhammer
105029-7-2-11.wav,105029,79.027216,83.027216,1,9,7,jackhammer
